Name_p1,Type_1_p1,Type_2_p1,HP_p1,Attack_p1,Defense_p1,SpAtk_p1,SpDef_p1,Speed_p1,Generation_p1,Legendary_p1,Name_p2,Type_1_p2,Type_2_p2,HP_p2,Attack_p2,Defense_p2,SpAtk_p2,SpDef_p2,Speed_p2,Generation_p2,Legendary_p2,label
595,9,17,40.0,40.0,50.0,30.0,30.0,30.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
77,17,1,45.0,90.0,20.0,65.0,20.0,65.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
408,6,5,80.0,160.0,80.0,130.0,80.0,100.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,0
349,12,17,110.0,85.0,95.0,80.0,95.0,50.0,4.0,0,294,1,6,45,60,30,80,50,65,2,0,1
275,6,17,85.0,97.0,66.0,105.0,66.0,65.0,5.0,0,294,1,6,45,60,30,80,50,65,2,0,1
346,0,9,75.0,103.0,80.0,70.0,80.0,92.0,5.0,0,294,1,6,45,60,30,80,50,65,2,0,0
455,14,17,106.0,110.0,90.0,154.0,90.0,130.0,1.0,1,294,1,6,45,60,30,80,50,65,2,0,1
644,14,17,45.0,30.0,40.0,105.0,50.0,20.0,5.0,0,294,1,6,45,60,30,80,50,65,2,0,1
276,6,16,91.0,90.0,106.0,130.0,106.0,77.0,4.0,1,294,1,6,45,60,30,80,50,65,2,0,0
446,12,5,100.0,128.0,90.0,77.0,77.0,128.0,5.0,0,294,1,6,45,60,30,80,50,65,2,0,0
336,8,6,60.0,40.0,60.0,95.0,60.0,55.0,5.0,0,294,1,6,45,60,30,80,50,65,2,0,1
403,3,2,90.0,95.0,105.0,165.0,110.0,45.0,2.0,0,294,1,6,45,60,30,80,50,65,2,0,1
484,0,10,31.0,45.0,90.0,30.0,30.0,40.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
72,9,1,70.0,115.0,60.0,115.0,60.0,55.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
655,12,17,73.0,95.0,62.0,85.0,65.0,85.0,2.0,0,294,1,6,45,60,30,80,50,65,2,0,0
630,2,17,68.0,75.0,53.0,83.0,113.0,60.0,6.0,0,294,1,6,45,60,30,80,50,65,2,0,1
742,3,17,40.0,30.0,50.0,55.0,55.0,100.0,1.0,0,294,1,6,45,60,30,80,50,65,2,0,0
238,10,7,65.0,75.0,105.0,35.0,65.0,85.0,2.0,0,294,1,6,45,60,30,80,50,65,2,0,0
366,15,14,70.0,55.0,65.0,95.0,85.0,70.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,0
49,12,18,79.0,85.0,60.0,55.0,60.0,71.0,4.0,0,294,1,6,45,60,30,80,50,65,2,0,0
778,12,17,38.0,30.0,41.0,30.0,41.0,60.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
296,1,2,92.0,105.0,90.0,125.0,90.0,98.0,5.0,0,294,1,6,45,60,30,80,50,65,2,0,0
183,6,17,115.0,115.0,85.0,90.0,75.0,100.0,2.0,1,294,1,6,45,60,30,80,50,65,2,0,0
758,12,17,64.0,51.0,23.0,51.0,23.0,28.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
491,6,10,60.0,60.0,40.0,65.0,45.0,35.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
753,9,13,65.0,90.0,50.0,85.0,45.0,55.0,1.0,0,294,1,6,45,60,30,80,50,65,2,0,1
168,0,13,60.0,50.0,70.0,50.0,90.0,65.0,3.0,0,294,1,6,45,60,30,80,50,65,2,0,1
342,15,10,50.0,64.0,50.0,45.0,50.0,41.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
342,15,10,50.0,64.0,50.0,45.0,50.0,41.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
306,0,3,50.0,47.0,50.0,57.0,50.0,65.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
442,15,1,100.0,164.0,150.0,95.0,120.0,71.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
539,17,17,64.0,66.0,68.0,81.0,76.0,50.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
513,9,17,45.0,35.0,50.0,70.0,50.0,30.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
764,0,10,60.0,79.0,105.0,59.0,85.0,36.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
642,9,11,60.0,62.0,50.0,62.0,60.0,40.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
79,12,17,70.0,70.0,70.0,70.0,70.0,70.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
9,14,17,55.0,50.0,45.0,135.0,95.0,120.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,0
721,5,17,65.0,105.0,60.0,60.0,70.0,95.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,0
730,0,13,60.0,55.0,50.0,40.0,55.0,45.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
153,13,1,70.0,90.0,110.0,60.0,75.0,95.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
50,12,17,59.0,45.0,40.0,35.0,40.0,31.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
117,14,17,120.0,70.0,120.0,75.0,130.0,85.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
378,3,16,25.0,35.0,70.0,95.0,55.0,45.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
279,0,5,80.0,125.0,75.0,40.0,95.0,85.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,0
715,15,1,100.0,134.0,110.0,95.0,100.0,61.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
751,1,11,70.0,120.0,65.0,45.0,85.0,125.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
235,11,17,65.0,60.0,110.0,130.0,95.0,65.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
239,10,7,75.0,95.0,125.0,45.0,75.0,95.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
268,5,17,85.0,105.0,85.0,40.0,50.0,40.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
504,17,17,50.0,53.0,48.0,53.0,48.0,64.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
705,12,7,62.0,77.0,62.0,50.0,42.0,65.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
48,11,17,55.0,69.0,85.0,32.0,35.0,28.0,6.0,0,60,12,7,100,123,75,57,75,80,5,0,1
326,17,17,30.0,105.0,90.0,25.0,25.0,50.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
625,13,0,40.0,50.0,90.0,30.0,55.0,65.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
135,6,14,75.0,69.0,72.0,114.0,100.0,104.0,6.0,0,60,12,7,100,123,75,57,75,80,5,0,0
120,17,17,65.0,80.0,80.0,59.0,63.0,58.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
747,11,18,110.0,80.0,90.0,95.0,90.0,65.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
649,0,13,40.0,60.0,40.0,40.0,40.0,30.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
201,4,17,44.0,38.0,39.0,61.0,79.0,42.0,6.0,0,60,12,7,100,123,75,57,75,80,5,0,1
468,0,7,70.0,94.0,50.0,94.0,50.0,66.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
111,17,17,43.0,80.0,65.0,50.0,35.0,35.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
106,16,5,91.0,90.0,129.0,90.0,72.0,108.0,5.0,1,60,12,7,100,123,75,57,75,80,5,0,0
76,17,15,74.0,108.0,133.0,83.0,65.0,32.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
32,12,4,50.0,20.0,40.0,20.0,40.0,20.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
180,6,5,110.0,123.0,65.0,100.0,65.0,65.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
188,9,14,60.0,40.0,80.0,60.0,45.0,40.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
188,9,14,60.0,40.0,80.0,60.0,45.0,40.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
282,10,17,108.0,112.0,118.0,68.0,72.0,47.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
451,16,14,80.0,135.0,130.0,95.0,90.0,70.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
639,9,17,45.0,45.0,55.0,45.0,55.0,63.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
5,16,8,60.0,50.0,150.0,50.0,150.0,60.0,6.0,0,60,12,7,100,123,75,57,75,80,5,0,1
547,12,17,71.0,82.0,64.0,64.0,59.0,112.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
348,0,7,40.0,20.0,30.0,40.0,80.0,55.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
700,7,17,79.0,115.0,70.0,125.0,80.0,111.0,5.0,1,60,12,7,100,123,75,57,75,80,5,0,0
334,2,11,125.0,120.0,90.0,170.0,100.0,95.0,5.0,1,60,12,7,100,123,75,57,75,80,5,0,0
337,10,7,89.0,125.0,90.0,115.0,80.0,101.0,5.0,1,60,12,7,100,123,75,57,75,80,5,0,0
189,9,14,95.0,95.0,85.0,125.0,65.0,55.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
175,3,17,75.0,123.0,67.0,95.0,85.0,95.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
345,9,17,65.0,110.0,130.0,60.0,65.0,95.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,0
229,15,10,40.0,80.0,100.0,30.0,30.0,20.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
436,9,2,70.0,110.0,75.0,145.0,85.0,145.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,0
10,17,17,165.0,75.0,80.0,40.0,45.0,65.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,1
136,14,17,50.0,70.0,160.0,70.0,160.0,90.0,3.0,1,60,12,7,100,123,75,57,75,80,5,0,0
636,12,17,55.0,20.0,35.0,20.0,45.0,75.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
332,2,11,125.0,130.0,90.0,130.0,90.0,95.0,5.0,1,60,12,7,100,123,75,57,75,80,5,0,0
328,0,17,77.0,85.0,51.0,55.0,51.0,65.0,4.0,0,60,12,7,100,123,75,57,75,80,5,0,1
313,12,17,105.0,95.0,80.0,40.0,80.0,90.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,0
313,12,17,105.0,95.0,80.0,40.0,80.0,90.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,0
431,12,7,83.0,80.0,80.0,135.0,80.0,121.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,0
536,12,17,85.0,80.0,90.0,105.0,95.0,60.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
176,3,17,40.0,45.0,40.0,65.0,40.0,65.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
391,10,17,60.0,80.0,110.0,50.0,80.0,45.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
405,8,17,64.0,165.0,75.0,93.0,83.0,75.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
319,17,17,55.0,130.0,115.0,50.0,50.0,75.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
250,17,17,55.0,84.0,105.0,114.0,75.0,52.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
641,11,17,50.0,50.0,50.0,50.0,50.0,50.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
101,10,14,60.0,70.0,105.0,70.0,120.0,75.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
127,6,17,105.0,140.0,55.0,30.0,55.0,95.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,0
574,9,13,50.0,60.0,45.0,100.0,80.0,65.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
528,3,17,60.0,50.0,40.0,85.0,75.0,95.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,0
528,3,17,60.0,50.0,40.0,85.0,75.0,95.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,0
452,16,14,60.0,75.0,100.0,55.0,80.0,50.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
296,1,2,92.0,105.0,90.0,125.0,90.0,98.0,5.0,0,60,12,7,100,123,75,57,75,80,5,0,0
375,17,17,20.0,10.0,55.0,15.0,20.0,80.0,1.0,0,60,12,7,100,123,75,57,75,80,5,0,1
758,12,17,64.0,51.0,23.0,51.0,23.0,28.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,1
623,9,7,55.0,45.0,50.0,45.0,65.0,80.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
125,6,17,39.0,52.0,43.0,60.0,50.0,65.0,2.0,0,60,12,7,100,123,75,57,75,80,5,0,1
398,1,17,65.0,150.0,60.0,115.0,60.0,115.0,3.0,0,60,12,7,100,123,75,57,75,80,5,0,0
342,15,10,50.0,64.0,50.0,45.0,50.0,41.0,2.0,0,746,17,17,170,90,45,90,45,60,3,0,1
737,9,5,91.0,90.0,72.0,90.0,129.0,108.0,5.0,1,746,17,17,170,90,45,90,45,60,3,0,0
372,5,17,70.0,80.0,50.0,35.0,35.0,35.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
453,0,17,50.0,20.0,55.0,25.0,25.0,30.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
539,17,17,64.0,66.0,68.0,81.0,76.0,50.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,1
509,12,17,45.0,55.0,39.0,35.0,39.0,42.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,1
9,14,17,55.0,50.0,45.0,135.0,95.0,120.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
369,3,17,80.0,120.0,79.0,95.0,79.0,70.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
369,3,17,80.0,120.0,79.0,95.0,79.0,70.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
13,12,17,75.0,100.0,66.0,60.0,66.0,115.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
142,16,2,100.0,120.0,120.0,150.0,100.0,90.0,4.0,1,746,17,17,170,90,45,90,45,60,3,0,0
352,15,9,66.0,41.0,77.0,61.0,87.0,23.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,1
232,12,14,70.0,80.0,65.0,90.0,65.0,85.0,2.0,0,746,17,17,170,90,45,90,45,60,3,0,0
295,17,17,55.0,104.0,105.0,94.0,75.0,52.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,1
21,15,7,75.0,140.0,65.0,112.0,65.0,110.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
16,15,0,45.0,95.0,50.0,40.0,50.0,75.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,0
378,3,16,25.0,35.0,70.0,95.0,55.0,45.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
70,0,7,60.0,45.0,50.0,90.0,80.0,70.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
664,13,1,63.0,63.0,47.0,41.0,41.0,74.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
156,8,7,90.0,50.0,34.0,60.0,44.0,70.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
17,13,17,60.0,85.0,69.0,65.0,79.0,80.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
526,0,17,65.0,125.0,100.0,55.0,70.0,85.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
193,12,7,65.0,90.0,65.0,61.0,61.0,100.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
261,13,17,80.0,80.0,50.0,40.0,50.0,25.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
38,17,17,70.0,92.0,65.0,80.0,55.0,98.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
549,17,10,95.0,85.0,85.0,65.0,65.0,35.0,2.0,0,746,17,17,170,90,45,90,45,60,3,0,1
268,5,17,85.0,105.0,85.0,40.0,50.0,40.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,1
504,17,17,50.0,53.0,48.0,53.0,48.0,64.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
150,13,2,65.0,75.0,90.0,97.0,123.0,44.0,6.0,0,746,17,17,170,90,45,90,45,60,3,0,1
460,12,17,95.0,80.0,105.0,40.0,70.0,100.0,2.0,0,746,17,17,170,90,45,90,45,60,3,0,0
138,14,17,50.0,95.0,90.0,95.0,90.0,180.0,3.0,1,746,17,17,170,90,45,90,45,60,3,0,0
135,6,14,75.0,69.0,72.0,114.0,100.0,104.0,6.0,0,746,17,17,170,90,45,90,45,60,3,0,1
427,5,14,60.0,100.0,85.0,80.0,85.0,100.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,0
330,10,1,95.0,117.0,80.0,65.0,70.0,92.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
0,9,11,90.0,92.0,75.0,92.0,85.0,60.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,1
287,16,8,45.0,80.0,100.0,35.0,37.0,28.0,6.0,0,746,17,17,170,90,45,90,45,60,3,0,1
571,10,15,115.0,140.0,130.0,55.0,55.0,40.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,1
43,0,13,65.0,90.0,40.0,45.0,80.0,75.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
413,14,5,68.0,165.0,95.0,65.0,115.0,110.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
131,12,9,60.0,60.0,50.0,40.0,50.0,75.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
592,17,17,55.0,65.0,95.0,95.0,45.0,85.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
772,0,7,86.0,76.0,86.0,116.0,56.0,95.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
654,17,17,44.0,48.0,65.0,50.0,64.0,43.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
281,10,17,68.0,72.0,78.0,38.0,42.0,32.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,1
648,11,18,70.0,40.0,50.0,55.0,50.0,25.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,1
181,3,7,55.0,75.0,60.0,75.0,60.0,103.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
618,17,17,75.0,98.0,63.0,98.0,63.0,101.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
376,6,17,65.0,95.0,57.0,100.0,85.0,93.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
253,14,17,60.0,45.0,70.0,75.0,85.0,55.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,1
215,11,8,70.0,80.0,70.0,80.0,70.0,110.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,1
152,2,7,91.0,134.0,95.0,100.0,100.0,80.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
700,7,17,79.0,115.0,70.0,125.0,80.0,111.0,5.0,1,746,17,17,170,90,45,90,45,60,3,0,0
408,6,5,80.0,160.0,80.0,130.0,80.0,100.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,0
45,16,14,40.0,55.0,80.0,35.0,60.0,30.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,1
337,10,7,89.0,125.0,90.0,115.0,80.0,101.0,5.0,1,746,17,17,170,90,45,90,45,60,3,0,0
345,9,17,65.0,110.0,130.0,60.0,65.0,95.0,4.0,0,746,17,17,170,90,45,90,45,60,3,0,0
172,12,17,55.0,55.0,50.0,45.0,65.0,55.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
37,17,10,50.0,48.0,43.0,46.0,41.0,60.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,1
299,0,17,65.0,47.0,55.0,73.0,75.0,85.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,0
208,10,2,80.0,100.0,80.0,80.0,80.0,100.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,0
259,15,10,55.0,95.0,115.0,45.0,45.0,35.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
412,15,4,50.0,160.0,110.0,160.0,110.0,110.0,6.0,1,746,17,17,170,90,45,90,45,60,3,0,0
167,8,17,20.0,40.0,90.0,30.0,90.0,25.0,3.0,0,746,17,17,170,90,45,90,45,60,3,0,1
97,12,17,75.0,95.0,60.0,65.0,60.0,115.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
192,12,7,52.0,65.0,55.0,58.0,62.0,60.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
724,11,17,51.0,65.0,65.0,80.0,75.0,59.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,1
298,12,4,90.0,30.0,15.0,40.0,20.0,15.0,2.0,0,746,17,17,170,90,45,90,45,60,3,0,1
457,5,17,65.0,125.0,60.0,95.0,60.0,105.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,0
248,2,17,90.0,100.0,70.0,110.0,150.0,80.0,6.0,0,746,17,17,170,90,45,90,45,60,3,0,0
248,2,17,90.0,100.0,70.0,110.0,150.0,80.0,6.0,0,746,17,17,170,90,45,90,45,60,3,0,0
744,6,17,38.0,41.0,40.0,50.0,65.0,65.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,0
103,4,17,70.0,45.0,48.0,60.0,65.0,35.0,1.0,0,746,17,17,170,90,45,90,45,60,3,0,1
690,5,17,120.0,100.0,85.0,30.0,85.0,45.0,5.0,0,746,17,17,170,90,45,90,45,60,3,0,1
342,15,10,50.0,64.0,50.0,45.0,50.0,41.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,1
658,12,7,40.0,55.0,30.0,30.0,30.0,60.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
340,17,11,130.0,85.0,80.0,85.0,95.0,60.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,0
670,12,7,45.0,40.0,60.0,40.0,75.0,50.0,3.0,0,702,9,10,95,109,105,75,85,56,4,0,0
667,9,17,75.0,75.0,55.0,105.0,85.0,30.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,1
59,6,17,59.0,59.0,58.0,90.0,70.0,73.0,6.0,0,702,9,10,95,109,105,75,85,56,4,0,0
566,17,17,35.0,65.0,35.0,65.0,35.0,65.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,0
781,13,7,40.0,45.0,35.0,30.0,40.0,55.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,0
156,8,7,90.0,50.0,34.0,60.0,44.0,70.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
526,0,17,65.0,125.0,100.0,55.0,70.0,85.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,0
502,5,17,67.0,82.0,62.0,46.0,48.0,43.0,6.0,0,702,9,10,95,109,105,75,85,56,4,0,1
777,2,3,100.0,150.0,120.0,120.0,100.0,90.0,5.0,1,702,9,10,95,109,105,75,85,56,4,0,1
397,9,11,90.0,132.0,105.0,132.0,105.0,30.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,1
395,5,14,60.0,60.0,75.0,60.0,75.0,80.0,3.0,0,702,9,10,95,109,105,75,85,56,4,0,0
705,12,7,62.0,77.0,62.0,50.0,42.0,65.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
722,14,17,48.0,72.0,48.0,72.0,48.0,48.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,1
326,17,17,30.0,105.0,90.0,25.0,25.0,50.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,1
584,12,9,80.0,100.0,70.0,60.0,70.0,95.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
382,11,10,110.0,130.0,80.0,70.0,60.0,80.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
499,3,17,60.0,45.0,70.0,45.0,90.0,95.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,1
704,13,5,83.0,106.0,65.0,86.0,65.0,85.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
516,17,17,80.0,80.0,80.0,80.0,80.0,80.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
668,9,17,30.0,30.0,30.0,30.0,30.0,30.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,1
108,0,7,30.0,30.0,42.0,30.0,42.0,70.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
115,15,17,67.0,125.0,40.0,30.0,30.0,58.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
338,10,7,89.0,145.0,90.0,105.0,80.0,91.0,5.0,1,702,9,10,95,109,105,75,85,56,4,0,0
772,0,7,86.0,76.0,86.0,116.0,56.0,95.0,4.0,0,702,9,10,95,109,105,75,85,56,4,0,0
678,14,7,67.0,57.0,55.0,77.0,55.0,114.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
271,8,13,45.0,50.0,45.0,115.0,55.0,95.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,1
24,16,15,50.0,70.0,100.0,40.0,40.0,30.0,3.0,0,702,9,10,95,109,105,75,85,56,4,0,1
475,1,7,60.0,85.0,42.0,85.0,42.0,91.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,0
631,17,14,95.0,75.0,110.0,100.0,80.0,30.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,1
139,14,17,50.0,180.0,20.0,180.0,20.0,150.0,3.0,1,702,9,10,95,109,105,75,85,56,4,0,0
524,11,10,100.0,100.0,80.0,60.0,60.0,50.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,1
726,11,17,71.0,95.0,85.0,110.0,95.0,79.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
275,6,17,85.0,97.0,66.0,105.0,66.0,65.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
514,10,17,90.0,60.0,60.0,40.0,40.0,40.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,1
599,9,17,75.0,75.0,95.0,75.0,95.0,113.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
520,12,7,40.0,45.0,40.0,35.0,35.0,56.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,1
520,12,7,40.0,45.0,40.0,35.0,35.0,56.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,1
551,9,17,61.0,78.0,95.0,56.0,58.0,57.0,6.0,0,702,9,10,95,109,105,75,85,56,4,0,0
446,12,5,100.0,128.0,90.0,77.0,77.0,128.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
548,6,12,86.0,68.0,72.0,109.0,66.0,106.0,6.0,0,702,9,10,95,109,105,75,85,56,4,0,0
548,6,12,86.0,68.0,72.0,109.0,66.0,106.0,6.0,0,702,9,10,95,109,105,75,85,56,4,0,0
7,16,15,70.0,110.0,180.0,60.0,60.0,50.0,3.0,0,702,9,10,95,109,105,75,85,56,4,0,1
640,12,17,160.0,110.0,65.0,65.0,110.0,30.0,1.0,0,702,9,10,95,109,105,75,85,56,4,0,1
457,5,17,65.0,125.0,60.0,95.0,60.0,105.0,5.0,0,702,9,10,95,109,105,75,85,56,4,0,0
628,12,17,150.0,160.0,100.0,95.0,65.0,100.0,3.0,0,702,9,10,95,109,105,75,85,56,4,0,0
291,9,7,35.0,35.0,40.0,35.0,55.0,50.0,2.0,0,702,9,10,95,109,105,75,85,56,4,0,0
